DATE,T2M1,T2M,T2M_MIN,QV2M,PRECTOTCORR,PS,WS10M_MAX,WS10M_MIN,WS10M
17-06-2020,31.97,37.43,27.71,19.71,0.94,99.37,5.92,3.24,5.15
18-06-2020,31.63,37.48,26.44,19.41,0.01,99.55,6.16,3.83,5.23
19-06-2020,32.26,38.6,26.83,19.65,0,99.69,7.16,2.83,5.58
20-06-2020,32.14,37.65,27.48,19.71,1.75,99.79,6.31,3.52,5.39
21-06-2020,31.79,36.77,27.34,19.65,0.5,99.69,5.83,3.45,4.95
22-06-2020,31.92,37.23,27.31,18.98,1.1,99.57,5.8,2.96,4.68
23-06-2020,32.11,38.33,26.9,18.25,0.04,99.7,6.98,2.44,4.53
24-06-2020,31.03,34.67,27.86,19.65,4.62,99.8,4.5,1.93,3.02
25-06-2020,31.21,35.09,27.51,19.84,2.22,99.7,4.96,1.7,3.49
26-06-2020,31.24,34.62,28.11,19.35,0.88,99.7,4.98,1.88,3.66
27-06-2020,32.83,38.24,27.64,18.62,0.08,99.7,5.35,2.96,4.48
28-06-2020,32.65,37.78,27.92,18.74,0.42,99.67,5.52,3.13,4.55
29-06-2020,32.3,36.71,28.26,19.23,0.2,99.66,4.25,2.56,3.57
30-06-2020,31.58,35.33,27.94,19.23,2.2,99.61,4.66,1.33,2.6
01-07-2020,31.77,36.64,27.36,19.04,0.25,99.62,6.12,1.23,4.01
02-07-2020,31.97,37.4,26.83,18.37,0.32,99.52,5.85,3.06,4.1
03-07-2020,31.6,36.45,28.45,20.08,10.78,99.45,5.38,2.94,4.12
04-07-2020,30.22,33.4,27.65,20.81,8.62,99.3,4.91,0.03,2.57
05-07-2020,30.76,35.19,27.64,19.9,3.79,98.99,6.05,0.38,3.12
06-07-2020,28.41,31.4,26.73,20.51,12.12,98.77,9.45,2.48,6.96
07-07-2020,30.08,34.83,26.34,19.96,1.56,99.04,7.41,4.73,6.2
08-07-2020,30.2,35.01,26.49,20.02,7.16,99.49,9.16,4.84,6.83
09-07-2020,30.63,36.19,26.02,19.78,7.15,99.56,8.12,2.78,5.66
10-07-2020,30.53,36.15,26.37,20.2,8.78,99.56,7.54,3.96,5.92
11-07-2020,30.2,34.26,26.71,20.75,5.74,99.53,7.92,4.34,6.01
12-07-2020,29.61,33.27,26.63,20.51,14.65,99.6,6.82,3.49,5.16
13-07-2020,29.9,34.74,26.06,19.78,4.27,99.61,5.11,3.12,4.01
14-07-2020,29.91,33.14,26.66,20.45,2.76,99.64,4.48,1.23,2.73
15-07-2020,29.94,33.18,26.83,20.81,7.82,99.51,3.99,1.69,2.68
16-07-2020,28.95,32.52,26.88,21.3,26.11,99.2,4.41,1.25,2.8
17-07-2020,29.48,34.15,25.73,20.02,2.59,99.29,5.38,2.29,4.12
18-07-2020,30.08,35.33,25.69,20.39,0.54,99.51,6.62,2.42,4.61
19-07-2020,30.75,35.69,26.51,20.26,0.13,99.7,5.72,3.05,4.54
20-07-2020,30.31,34.91,26.16,19.96,2.51,99.56,5.9,2.56,4.62
21-07-2020,30.48,35.49,25.98,19.53,0.57,99.68,6.46,3.34,4.98
22-07-2020,30.41,35.15,25.84,19.53,0.31,99.87,4.15,1.82,3.33
23-07-2020,30.46,35.07,26.62,19.96,4.71,99.76,5.49,3.09,4.02
24-07-2020,29.9,33.3,26.9,20.39,10.68,99.84,4.36,1.6,3.09
25-07-2020,29.67,33.48,26.7,20.63,10.4,99.91,3.32,0.87,1.95
26-07-2020,28.7,33.04,25.94,19.78,9.53,100.02,5.16,2.01,3.25
27-07-2020,30.11,35.3,25.51,19.78,0.06,99.98,4.95,2.14,3.06
28-07-2020,30.01,34.18,26.41,20.32,0.55,99.83,5.28,2.37,3.87
29-07-2020,29.38,32.35,26.34,20.26,0.69,99.7,4.43,1.62,3.04
30-07-2020,30.03,35.01,26.26,20.08,9.75,99.74,3.41,1.66,2.52
31-07-2020,29.49,33.58,26.37,20.51,4.63,99.71,4.16,1.29,2.54
01-08-2020,30,34.63,26.48,20.57,0.87,99.64,3.98,1.59,2.73
02-08-2020,29.37,32.74,26.83,20.51,0.21,99.6,3.42,2.06,2.7
03-08-2020,30.26,34.58,25.99,20.26,0.78,99.29,4.07,2.12,2.97
04-08-2020,30.66,34.58,26.93,21.12,2.16,98.94,3.64,0.11,1.18
05-08-2020,31.37,36.18,27.37,21.42,7.14,98.79,4.76,1.48,3.34
06-08-2020,30.3,34.36,26.94,21.55,3.61,98.74,5.48,1.69,3.67
07-08-2020,29.43,32.87,26.89,20.75,9.4,99.16,9.3,2.39,5.7
08-08-2020,29.5,34.26,25.85,20.63,20.02,99.54,6.93,2.45,4.79
09-08-2020,29.03,33.15,25.66,20.94,19.12,99.51,6.8,2.53,4.84
10-08-2020,28.91,32.71,25.76,20.94,28.67,99.52,4.98,2.1,3.62
11-08-2020,28.4,31.83,26.03,20.69,12.17,99.66,6.22,2.09,4.46
12-08-2020,27.78,30.5,25.87,21.12,19.35,99.68,7.03,3.88,5.53
13-08-2020,27.85,30.73,25.78,21.48,69.53,99.47,6.8,4.2,5.31
14-08-2020,28.03,31.53,25.53,21.3,22.59,99.31,5.74,2.62,4.27
15-08-2020,28.14,31.78,24.93,20.69,8.36,99.32,5.88,2.84,4.19
16-08-2020,28.3,32.19,25.48,21.18,6.49,99.38,6.34,3.88,5.24
17-08-2020,27.73,30.3,25.58,21.3,38.55,99.37,5.8,2.03,3.66
18-08-2020,27.74,30.65,25.57,21.24,16.99,99.52,5.87,4.19,5.02
19-08-2020,27.62,30.47,25.48,21.18,12.92,99.49,7.12,2.6,4.88
20-08-2020,27.82,30.87,25.35,21.18,5.16,99.46,5.14,1.45,3.02
21-08-2020,27.97,30.43,26.25,21.18,24.52,99.58,3.34,1.34,2.2
22-08-2020,27.62,30.25,25.67,21.42,20.58,99.63,4.43,1.61,2.83
23-08-2020,26.77,28.58,25.69,20.94,43.68,99.47,9.38,4.09,7.16
24-08-2020,26.63,28.48,25.52,20.69,38.4,99.55,7.47,5.27,6.14
25-08-2020,27.39,31.22,25,20.32,6.63,99.91,8.72,5.02,6.67
26-08-2020,27.41,31.38,24.19,19.9,6.86,100.08,6.66,3.41,5.03
27-08-2020,27.21,30.95,24.04,19.84,3.63,99.97,5.53,2.51,4.25
28-08-2020,27.37,30.83,24.4,20.39,2.19,99.78,4.36,2.23,3.64
29-08-2020,27.46,30.53,24.99,20.69,8.12,99.68,3.59,0.88,2.57
30-08-2020,26.43,27.95,25.31,20.32,41.21,99.54,5.99,2.56,5.01
31-08-2020,26.3,29.31,23.96,19.47,15.87,99.8,9.37,2.18,6.17
01-09-2020,27.38,31.29,23.82,19.78,3.06,100.13,5.2,1.47,3.4
02-09-2020,27.66,31.19,23.95,19.04,1.47,100.22,3.22,1,2.18
03-09-2020,26.91,29.17,24.12,19.04,0.82,100.19,2.83,0.19,1.36
04-09-2020,28.17,32.05,23.68,19.29,0.94,100.14,2.78,0.55,1.64
05-09-2020,28.63,32.37,24.51,19.78,5.69,100.05,2.58,0.63,1.59
06-09-2020,28.4,32.15,24.26,20.51,4.75,99.94,2.92,1.33,2.05
07-09-2020,28.34,32.12,25.05,20.57,1.16,100.02,3.95,1.57,2.48
08-09-2020,28.24,31.96,24.48,20.2,0.03,100.08,4.84,0.92,2.57
09-09-2020,28.65,32.19,24.39,20.14,5.5,100.04,3.47,0.4,1.7
10-09-2020,28.66,32.33,25.19,20.87,5.78,99.78,3.75,1.05,2.35
11-09-2020,28.62,32.23,24.65,20.45,22.51,99.75,3.29,1.23,2.05
12-09-2020,29.23,32.47,25.75,20.39,18.61,99.94,1.79,0.08,0.95
13-09-2020,28.51,31.71,26,20.87,6.03,99.95,1.91,0.29,1.38
14-09-2020,28.15,31.62,25.87,21.06,0.67,99.91,2.73,1.18,2.01
15-09-2020,27.38,29.33,26.08,20.94,0.96,99.93,4.18,1.42,2.8
16-09-2020,27.62,30.55,25.51,21,3.32,100,4.66,1.35,2.57
17-09-2020,27.68,31.06,24.84,20.32,0.83,100.05,4.9,2.02,3.08
18-09-2020,27.9,31.21,24.8,20.14,0.61,99.96,4.29,1.19,2.66
19-09-2020,28.12,31.63,24.75,20.57,5.27,99.78,2.91,1.36,1.99
20-09-2020,28.18,31.77,24.9,21.06,2.92,99.62,4.15,1.47,2.38
21-09-2020,28.26,31.55,25.49,21.42,5.27,99.5,4.31,1.7,2.8
22-09-2020,29.03,32.7,25.61,21.18,0.27,99.5,4.38,1.21,2.96
23-09-2020,28.23,31.13,25.61,21.48,2.63,99.61,3.51,1.2,2.19
24-09-2020,28.1,31.09,25.8,21.18,0.3,99.96,4.15,1.89,3.02
25-09-2020,28.08,32.22,24.88,20.51,0.17,100.04,4.48,1.87,2.77
26-09-2020,27,30.8,23.94,19.17,1.12,99.98,4.76,2.13,3.41
27-09-2020,26.33,30.13,21.99,16.85,0.66,100.26,3.82,0.81,2.34
28-09-2020,26.92,31.07,22.41,16.78,6.03,100.33,2.01,0.23,1.28
29-09-2020,26.65,30.76,22.16,17.58,1.24,100.27,3.67,0.99,2.27
30-09-2020,26.94,31.48,22.4,18.43,5.25,100.17,3.52,1.69,2.39
01-10-2020,27.49,31.58,23.2,18.55,0.56,100.2,4.46,0.76,2.45
02-10-2020,27.4,32.47,22.62,18.68,0,100.22,3.38,1.85,2.38
03-10-2020,27.08,32.51,22.12,18.01,0,100.25,3.55,1.54,2.25
04-10-2020,26.33,31.56,21.34,17.03,0,100.34,4.35,1.52,2.65
05-10-2020,27.11,32.34,22,17.76,0,100.29,4.12,0.98,2.54
06-10-2020,27.09,32.4,21.15,16.42,0,100.28,4.01,0.79,2.17
07-10-2020,26.73,32.7,22.06,16.66,0,100.37,3.06,1.53,2.43
08-10-2020,26.62,32.16,20.56,15.14,0,100.37,3.08,0.85,2.1
09-10-2020,27.01,32.51,20.63,14.4,0,100.34,3.39,0.73,1.95
10-10-2020,27.59,32.72,21.09,14.83,0,100.22,3.15,0.2,1.8
11-10-2020,28.06,33.4,21.76,14.77,0,100.07,2.57,0.46,1.39
12-10-2020,27.69,32.92,22.12,14.16,0,99.9,2.23,0.98,1.67
13-10-2020,26.39,32.23,19.6,13.73,0,99.88,3.82,1.13,2.22
14-10-2020,26.33,33.05,21.57,15.14,0.1,99.95,5.74,1.77,3.06
15-10-2020,27.42,31.62,24.46,20.08,0.05,99.9,4.63,2.04,3.2
16-10-2020,27.33,31,24.06,19.9,0.25,99.82,6.47,2.46,3.99
17-10-2020,28.39,31.76,24.73,20.14,0.53,99.98,3.51,0.62,2.27
18-10-2020,28.17,32.15,25.19,20.63,8.05,100.13,3.02,0.73,1.66
19-10-2020,28.08,31.92,24.81,20.51,0.22,100.17,2.2,1.37,1.62
20-10-2020,28.22,31.81,24.78,20.2,0.41,100.13,2.98,1.04,1.76
21-10-2020,28.48,32.47,24.6,19.84,0.16,100.19,2.19,0.91,1.45
22-10-2020,27.16,32.8,23.34,15.08,0.05,100.13,4.2,1.44,2.72
23-10-2020,25.63,31.52,18.64,10.07,0,100.18,2.19,0.5,1.22
24-10-2020,24.65,30.69,16.83,11.41,0,100.29,2.63,0.55,1.63
25-10-2020,25.32,30.91,19.92,13,0,100.54,2.23,0.38,1.51
26-10-2020,24.94,30.6,18.68,11.54,0,100.71,2.14,0.8,1.62
27-10-2020,24.48,30.42,16.9,10.93,0,100.64,3.18,0.65,1.62
28-10-2020,24.42,30.54,17.43,9.95,0,100.68,2.22,0.64,1.41
29-10-2020,23.79,30.33,17.01,10.56,0,100.7,2.48,0.24,1.56
30-10-2020,24.21,30.84,17.12,10.86,0,100.73,3.33,0.95,2.02
31-10-2020,23.8,30.28,17.4,11.17,0,100.74,4.3,1.18,2.46
01-11-2020,22.39,30.35,15.3,9.52,0,100.82,3.83,1.64,2.46
02-11-2020,22.24,30.38,15.08,10.01,0,100.9,3.7,1,2.3
03-11-2020,23.29,30.55,16.44,9.83,0,100.88,2.7,1.27,2.03
04-11-2020,23.09,30.08,16.79,8.91,0,100.8,2.31,0.77,1.74
05-11-2020,22.7,29.62,14.87,10.01,0,100.85,3.3,0.38,1.7
06-11-2020,22.73,29.39,16.29,10.62,0,101.05,3.52,1.14,2.08
07-11-2020,21.65,29.45,14.8,10.19,0,101.12,4.14,1.66,2.79
08-11-2020,21.05,29.29,14.61,10.13,0,101.14,4.84,1.89,3.09
09-11-2020,20.77,28.78,13.98,9.77,0,101,3.9,1.67,2.55
10-11-2020,21.26,29.07,13.89,9.34,0,100.83,4.24,1.31,2.55
11-11-2020,20.39,28.06,13.48,8.67,0,100.92,4.13,1.57,2.78
12-11-2020,18.9,27.01,12.83,9.16,0,101.05,4.65,2.24,3.43
13-11-2020,21.3,29.38,13.53,10.62,0,100.92,4.66,0.85,2.9
14-11-2020,24.65,31.05,18,14.1,0,100.67,4.53,0.74,2.53
15-11-2020,25.22,31.3,19.87,13.98,0,100.66,2.73,1.17,1.85
16-11-2020,23.44,31.33,17.73,10.5,0,100.78,3.71,1.29,2.66
17-11-2020,21.21,29.99,14.62,9.77,0,100.69,3.82,1.76,2.92
18-11-2020,20.26,28.7,14.12,9.28,0,100.6,3.32,1.36,2.79
19-11-2020,19.17,28.3,12.62,7.93,0,100.69,3.95,2.2,3.41
20-11-2020,18.58,28.42,11.24,7.87,0,100.84,4.43,2.66,3.59
21-11-2020,18.46,27.81,11.12,7.69,0,100.94,4.66,2.62,3.67
22-11-2020,18.76,28.58,11.01,7.69,0,100.92,4.9,1.4,3.22
23-11-2020,19.63,29.86,11.23,8,0,100.86,4.13,0.87,2.62
24-11-2020,20.94,30.23,13.37,8,0,100.76,3.23,0.14,2.26
25-11-2020,22.37,30.8,14.57,9.4,0.02,100.7,3.31,0.17,1.98
26-11-2020,22.65,29.98,17.15,10.8,0.02,100.91,4.96,2.4,3.02
27-11-2020,20.75,28.58,15.55,8.54,0,101.24,6.88,3.12,5.13
28-11-2020,19.82,29.01,12.9,7.93,0,101.21,5.9,2.8,4.47
29-11-2020,21.44,30.63,13.57,9.46,0,101,5.15,1.94,3.66
30-11-2020,23.46,31.81,16.55,10.68,0,100.95,4.28,1.44,2.74
01-12-2020,23.13,32.46,15.74,9.16,0,100.96,4.25,2,2.91
02-12-2020,22.18,31.8,13.83,7.87,0,100.88,4.62,1.74,2.91
03-12-2020,22.69,32.1,13.69,7.51,0,100.76,4.13,0.81,2.3
04-12-2020,23.33,32.23,14.65,8.36,0,100.63,3.66,0.45,2.2
05-12-2020,23.5,31.84,15.4,7.81,0,100.68,2.85,0.43,1.68
06-12-2020,23.25,32.02,15.48,8,0,100.85,3.7,0.7,2.36
07-12-2020,23.2,32.34,15.07,7.75,0,101,3.86,0.94,2.19
08-12-2020,22.73,31.86,14.72,8.06,0,100.98,3.83,0.34,2.44
09-12-2020,22.98,31.61,14.83,8.54,0,100.81,3.96,0.36,2.34
10-12-2020,23.53,31.61,16.19,9.64,0.09,100.7,4.13,0.92,2.48
11-12-2020,21.2,24.03,18.1,12.63,4.12,100.86,3.59,0.21,1.8
12-12-2020,21.8,28.01,16,11.23,0.43,100.82,2.95,0.45,1.68
13-12-2020,21.06,27.78,16.16,8.61,0,100.7,2.94,1.58,2.22
14-12-2020,20.86,28,15.38,10.44,0,100.7,3.41,0.54,2.14
15-12-2020,20.01,27.25,15.05,9.77,0,100.93,3.8,1.44,2.78
16-12-2020,19.21,27.83,12.4,8.48,0,101.13,3.95,2.11,3.16
17-12-2020,18.66,27.56,12.37,7.14,0,101.17,4.84,2.23,3.55
18-12-2020,18.3,28.15,10.58,6.77,0,101.1,4.52,1.59,3.12
19-12-2020,18.9,28.96,10.93,6.16,0,101.16,5.04,1.88,3.58
20-12-2020,18.76,28.44,10.9,5.31,0,101.21,4.59,2.02,3.34
21-12-2020,19.48,29.14,11.5,5.68,0,101.01,4.48,1.43,2.97
22-12-2020,19.21,28.55,10.63,5.19,0,100.83,4.22,0.58,2.54
23-12-2020,19,28.66,10.73,5.49,0,100.69,3.46,0.98,2.31
24-12-2020,19.31,29,11.68,5.74,0,100.68,3.31,1.3,2.35
25-12-2020,20.27,30.52,12.23,6.77,0,100.74,5.2,1.49,3.59
26-12-2020,20.48,30.19,12.58,7.26,0,100.78,4.28,1.2,2.88
27-12-2020,19.34,28.67,12.05,5.98,0,100.82,5.88,1.67,3.63
28-12-2020,13.94,24.31,5.7,2.81,0,100.96,3.77,2.07,3.19
29-12-2020,14.34,26.13,5.49,2.93,0,100.93,5.14,2.53,3.92
30-12-2020,15.33,26.58,6.87,3.91,0,100.97,5.07,2.47,3.87
31-12-2020,18.11,28.05,10.55,6.35,0,100.86,5.87,1.2,3.78
01-01-2021,20.42,29.43,13.69,8.36,0,100.73,3.73,1.79,2.67
02-01-2021,19.02,28.05,13.64,5.55,0,100.74,4.17,1.88,2.87
03-01-2021,17.59,27.33,10.88,5.07,0,100.68,3.49,1.23,2.66
04-01-2021,18.98,27.19,11.82,5.55,0,100.64,3.58,0.38,2.58
05-01-2021,18.29,27.04,12.23,5.98,0,100.8,3.86,2.15,2.95
06-01-2021,17.33,27.13,10.4,5.8,0,100.88,4.4,2.24,3.38
07-01-2021,18.37,29.38,9.73,6.23,0,100.61,4.89,1.42,3.04
08-01-2021,19.98,29.26,12.77,6.23,0,100.53,4.8,2.29,3.56
09-01-2021,20.96,30.55,13.34,8.24,0,100.62,4.81,0.98,3.16
10-01-2021,21.62,30.84,14.69,9.83,0,100.71,4.34,0.98,2.96
11-01-2021,21.86,31.94,14.77,7.81,0,100.83,3.75,1.41,3
12-01-2021,20.38,31.23,12.43,6.47,0,100.9,4.27,1.86,3.16
13-01-2021,19.83,30.97,11.4,5.31,0,100.83,4.7,1.01,2.88
14-01-2021,20.7,32.2,11.66,4.7,0,100.7,4.65,1.3,3.12
15-01-2021,21.08,31.47,11.65,5.19,0,100.55,3.49,0.2,2.26
16-01-2021,22.12,32.09,14.09,6.04,0,100.42,3.9,0.89,2.62
17-01-2021,23.3,31.96,15.67,6.04,0,100.45,2.98,0.73,1.91
18-01-2021,21.61,31.71,13.9,5.55,0,100.66,3.52,0.8,2.34
19-01-2021,19.62,29.71,11.53,5.55,0,100.72,3.48,1.23,2.63
20-01-2021,19.58,30.04,11.29,5.19,0,100.8,3.3,0.34,2.3
21-01-2021,21.27,31.33,12.69,5.31,0,100.77,3.91,0.12,2.43
22-01-2021,21.6,31.85,13.88,5.07,0,100.69,3.21,0.49,2.16
23-01-2021,20.61,30.49,12.26,7.08,0,100.68,3.55,1.72,2.8
24-01-2021,17.82,28.37,10.4,2.81,0,100.86,3.72,1.11,3.02
25-01-2021,16.49,28.39,7.46,2.81,0,100.97,5.4,1.96,3.77
26-01-2021,16.91,28.72,7.31,3.05,0,100.94,4.62,1.97,3.38
27-01-2021,16.93,28.57,7.73,3.17,0,100.94,5.02,1.83,3.41
28-01-2021,17.02,28.69,7.9,3.11,0,100.99,4.32,2.1,3.27
29-01-2021,17.45,29.28,7.83,2.87,0,101.09,5.38,2.25,3.74
30-01-2021,18.12,30.19,8.16,2.93,0,101.02,4.82,1.63,3.33
31-01-2021,19.99,31.23,9.14,2.69,0,100.98,4.97,0.52,2.61
01-02-2021,21.05,32.3,10.53,2.93,0,101.13,4.63,0.26,2.7
02-02-2021,22.55,33.29,12.99,3.85,0,101.05,3.2,1.04,2.41
03-02-2021,22.72,32.27,13.96,5.37,0,100.89,3.31,0.71,2.16
04-02-2021,21.21,30.85,13.64,5.49,0,100.92,4.24,2.21,3.29
05-02-2021,20.11,29.95,12.08,3.66,0,100.96,4.59,2.29,3.5
06-02-2021,19.6,30.28,11.11,3.23,0,101.03,6.62,2.55,4.08
07-02-2021,20.28,30.92,10.9,3.23,0,101.07,5.31,1.67,3.39
08-02-2021,21.41,31.88,10.71,2.93,0,101.05,5.16,1.07,2.75
09-02-2021,22.98,34.06,13.54,3.23,0,100.84,3.48,0.16,2.09
10-02-2021,22.97,32.69,14.1,3.91,0,100.71,3.52,0.62,2.24
11-02-2021,23.18,32.56,15.66,4.15,0,100.61,3.31,1.11,2.23
12-02-2021,24.31,34.58,15.87,3.97,0,100.63,3.35,1.51,2.52
13-02-2021,24.59,34.24,14.94,4.15,0,100.71,3.4,0.55,2.3
14-02-2021,23.36,33.79,14.05,5.55,0,100.73,4.16,1.78,2.88
15-02-2021,22.74,32.32,14.02,7.08,0,100.64,4.27,2.07,2.95
16-02-2021,23.23,32.85,13.89,6.47,0,100.61,2.96,1.95,2.5
17-02-2021,24.44,33.93,14.99,4.46,0,100.63,3.04,0.56,1.88
18-02-2021,24.59,34.8,15.71,3.97,0,100.77,5.3,1.27,2.95
19-02-2021,24.37,33.76,16.26,5.31,0,100.97,5.24,2.2,3.55
20-02-2021,25.01,34.19,16.8,4.58,0,101.03,5.23,1.74,3.31
21-02-2021,25.9,35.45,15.85,3.72,0,101,5.14,0.73,2.69
22-02-2021,26.42,35.87,16.3,3.91,0,100.92,3.32,0.43,1.94
23-02-2021,26.41,36.55,16.78,3.85,0,100.75,3.37,0.95,2.48
24-02-2021,26.04,35.98,16.33,5.43,0,100.6,4.23,1.2,2.7
25-02-2021,25.75,36.01,15.48,6.23,0,100.62,3.96,1.96,2.77
26-02-2021,26.74,37.33,16.97,7.32,0,100.46,5.12,2.24,3.44
27-02-2021,27.82,37.98,19.65,8.91,0,100.37,6.23,2.89,4.12
28-02-2021,27.65,37.23,19.07,8.54,0,100.43,5.06,2.5,3.36
01-03-2021,26.78,36.73,18.87,4.76,0,100.75,4.94,2.77,3.84
02-03-2021,26.08,37.48,16.49,2.2,0,100.83,3.66,0.61,2.8
03-03-2021,26.71,38.22,16.6,1.95,0,100.68,3.52,1.57,2.71
04-03-2021,27.15,38.33,15.4,4.21,0,100.63,3.67,1.4,2.8
05-03-2021,29.66,39.16,20.19,6.04,0,100.64,3.15,1.81,2.59
06-03-2021,29.69,39.6,20.56,5.98,0,100.6,3.24,1.86,2.64
07-03-2021,28.37,39.3,18.63,6.71,0,100.47,5.12,1.91,3.45
08-03-2021,27.92,38.64,18.63,8,0,100.57,3.54,1.12,2.48
09-03-2021,28.71,38.83,19.65,6.29,0,100.63,4.38,2.33,3.05
10-03-2021,28.63,38.46,19.56,6.53,0,100.63,4.54,2.33,3.22
11-03-2021,28.14,37.84,18.94,6.53,0,100.57,4.8,1.64,3.26
12-03-2021,27.55,37.4,18.55,6.84,0,100.76,4.4,2.26,3.21
13-03-2021,29.33,38.68,20.66,4.46,0,100.78,4.43,0.28,2.52
14-03-2021,29.16,38.79,20.79,3.78,0,100.58,5.22,2.1,3.46
15-03-2021,29.4,39.31,20.31,4.64,0,100.45,4.46,2.46,3.31
16-03-2021,29.88,39.69,21.64,4.7,0,100.48,5.38,2.31,3.54
17-03-2021,30.01,39.26,21.74,5.31,0,100.36,4.69,2.38,3.22
18-03-2021,30.37,39.26,22.18,5.19,0,100.35,4.45,2.14,3.12
19-03-2021,28.92,37.76,20.16,5.62,0,100.39,4.59,1.67,2.88
20-03-2021,30.28,38.44,21.83,5.43,0,100.25,2.91,0.68,1.62
21-03-2021,30.26,39.62,21.15,6.84,0,100.17,4.52,1.45,2.46
22-03-2021,30.69,39.96,22.19,6.35,0,100.39,4.29,1.78,2.76
23-03-2021,30.26,39.8,21.1,6.04,0.09,100.53,3.43,1.66,2.68
24-03-2021,30.06,39.15,21.9,4.64,0,100.63,3.8,0.16,2.58
25-03-2021,29.8,39.43,21.08,3.05,0,100.64,5.36,1.97,3.62
26-03-2021,30.54,40.37,21.16,3.72,0,100.53,5.06,1.59,3.16
27-03-2021,31.75,41.9,22.25,4.09,0,100.36,3.32,1.32,2.59
28-03-2021,32.14,42.65,22.78,4.33,0,100.21,4.96,2,3.31
29-03-2021,31.67,43.12,21.59,5.98,0,100.12,4.92,2.53,3.78
30-03-2021,31.23,42.86,20.33,8.48,0,100.03,5.73,2.59,4.14
31-03-2021,31.59,42,22.9,8.24,0,99.93,6.46,2.97,4.34
01-04-2021,30.41,42.37,19.72,4.33,0,99.88,4.65,2.03,3.34
02-04-2021,29.78,41.77,18.25,4.88,0,99.97,3.79,1.46,2.7
03-04-2021,30.8,42.13,19.76,6.23,0,100.07,4.28,1.41,2.92
04-04-2021,31.39,41.98,21.15,7.08,0,100.31,4.19,1.55,2.83
05-04-2021,32.2,42.59,22.44,7.87,0,100.33,3.91,2,3.27
06-04-2021,32.66,43.12,23.37,7.08,0,100.26,4.27,2.39,3.53
07-04-2021,31.55,41.69,21.65,8.12,0,100.36,4.1,2.62,3.42
08-04-2021,31.95,41.94,22.48,5.49,0,100.15,4.47,1.55,3.37
09-04-2021,32.08,41.72,22.02,3.05,0,100.13,3.14,0.38,2.15
10-04-2021,32.26,42.81,21.99,3.05,0,100.24,3.25,1.12,2.19
11-04-2021,33.27,43.71,23.2,3.85,0,100.34,3.13,0.26,2.01
12-04-2021,32.78,42.65,22.76,5.62,0,100.49,3.98,1.52,2.64
13-04-2021,32.8,42.9,22.66,5.43,0,100.44,4.69,2.99,3.76
14-04-2021,32.73,41.69,23.19,5.37,0,100.39,4.2,0.16,1.94
15-04-2021,32.32,41.16,23.44,6.59,0,100.37,4.69,2.4,3.22
16-04-2021,31.94,41.21,23.27,9.52,0,100.28,4.85,2.38,3.65
17-04-2021,32.18,40.46,24.11,10.74,0,100.38,4.69,2.45,3.66
18-04-2021,33.58,42.03,25.28,8.06,0,100.45,4.45,1.51,3.11
19-04-2021,33.78,42.49,25.48,6.77,0,100.16,5.01,2.05,3.16
20-04-2021,31.83,37.97,26.24,9.4,0,100.1,5.91,2.26,4.13
21-04-2021,31.79,40.02,23.82,8.73,0,100.29,5.34,2.62,4.23
22-04-2021,32.87,41.39,24.38,8.36,0,100.33,6.18,1.86,3.7
23-04-2021,32.73,41.57,23.16,8.3,0,100.22,5.3,1.95,3.77
24-04-2021,32.56,39.29,25.65,10.99,0,100.29,4.3,1.06,2.15
25-04-2021,34.63,42.33,26.87,8.24,0,100.24,2.76,0.32,1.63
26-04-2021,34.85,43.55,26.14,6.96,0,100.14,4.94,1.93,3.01
27-04-2021,35.32,43.98,26.51,8.54,0.02,100.15,5.06,1.84,3.22
28-04-2021,35.34,43.58,26.89,9.03,0.13,100.28,4.33,1.83,3.11
29-04-2021,35.6,43.2,28.07,9.52,0,100.22,5.39,2.14,3.63
30-04-2021,34.88,42.33,27.91,8.36,0,100.13,4.52,2.09,3.39
01-05-2021,34.26,40.39,28.37,8.48,0.01,100.12,4.45,1.23,2.94
02-05-2021,34.88,42.33,27.38,7.14,0,100.16,4.91,2.12,3.5
03-05-2021,34.4,41.99,26.08,7.63,0,100.1,4.59,2.44,3.59
04-05-2021,33.76,41.07,27.86,8.54,0,100.08,5.4,2.91,4.11
05-05-2021,33.62,42.12,25.1,8.61,0,100.07,5.34,2.71,3.8
06-05-2021,34.73,43.05,26.5,10.19,0,100.07,5.04,2.41,3.66
07-05-2021,34.8,42.71,26.26,9.64,0,100.17,3.93,1.49,2.73
08-05-2021,35.94,43.72,27.42,10.13,0,100.01,4.59,2.01,3.02
09-05-2021,36.67,44.2,28.88,11.11,0,99.85,4.87,2.16,3.85
10-05-2021,35.34,42.87,28,10.86,0,99.92,6.05,3.05,4.62
11-05-2021,34.54,42.18,26.82,11.47,0,99.93,5.99,2.69,4.16
12-05-2021,34.41,42.03,26.33,11.9,0,99.78,5.73,2.75,4.25
13-05-2021,34.52,42.45,26.8,12.57,0,99.7,6.21,2.88,4.83
14-05-2021,34.48,42.07,27.02,12.15,0,99.64,4.95,2.54,3.87
15-05-2021,36.27,43.15,28.09,11.84,0,99.53,4.87,1.12,2.86
16-05-2021,37.94,44.4,32.23,11.23,1.51,99.46,7.09,2.62,4.32
17-05-2021,34.23,40.47,29.19,16.05,13.52,99.49,9.2,3.73,6.48
